entidad,descripcion,titulo,icono,filtro,version_exe,version_zoo,version_cli,formulario,tipo,version,herencia,kontroler,orden,ubicaciondb,usaguid,centraliza,comportamiento,identificador,modulos,formatodescripcion,versionminimaderecepcion,versionminimadeemision
"ITEMIMPUESTOORDENDEPAGO","Item impuestos orden de pago","Item impuestos orden de pago","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMIMPUESTOPAGO","Item impuestos pago","Item impuestos pago","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMIMPUESTOPEDCOMPRA","Item impuestos pedido de compra","Item impuestos pedido de compra","","",7.00,0,0,T,"I",2,"IMPUESTOSCOMPRAS","",0,"",F,F,"","","B","","",""
"ITEMIMPUESTOPRECOMPRA","Item impuestos presupuesto compra","Item impuestos presupuesto compra","","",7.00,0,0,T,"I",2,"IMPUESTOSCOMPRAS","",0,"",F,F,"","","B","","",""
"ITEMIMPUESTOREMCOMPRA","Item impuestos remito de compra","Item impuestos remito de compra","","",7.00,0,0,T,"I",2,"IMPUESTOSCOMPRAS","",0,"",F,F,"","","B","","",""
"ITEMIMPUESTOREQCOMPRA","Item impuestos requerimiento de compra","Item impuestos requerimiento de compra","","",7.00,0,0,T,"I",2,"IMPUESTOSCOMPRAS","",0,"",F,F,"","","B","","",""
"ITEMIMPUESTOS","Items de impuestos","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSC","Items de impuestos de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSCANC","Items de impuestos de cancelación de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSLIQ","Item impuesto liquidación mensual","Item impuesto liquidación mensual","","",0.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMIMPUESTOSLIQCOM","Item otros impuestos liquidación mensual","Item otros impuestos liquidación mensual","","",0.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMIMPUESTOSNCC","Items de impuestos de nota crédito de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSNDC","Items de impuestos de nota débito de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSOLCOMPRA","Item impuestos pedido de compra","Item impuestos pedido de compra","","",7.00,0,0,T,"I",2,"IMPUESTOSCOMPRAS","",0,"",F,F,"","","B","","",""
"ITEMIMPUESTOSPEDC","Items de impuestos de pedido de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSPREC","Items de impuestos de presupuesto de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSREMC","Items de impuestos de remito de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSREQC","Items de impuestos de requerimiento de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMIMPUESTOSSOLC","Items de impuestos de pedido de compra","","","",7.00,0,0,F,"I",2,"IMPUESTOS","",1,"",F,F,"B","","B","","",""
"ITEMINTERACCION","Item de interacción","Item de interacción","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMINVENTARIOSFISICO","Item de inventarios físicos","Item de inventarios físicos","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMIVACOMPRAS","Item impuesto iva compras","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ITEMIVASIMPLE","Item RG 5705/25 IVA simple","Item RG 5705/25 IVA simple","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"BTW","","B","","",""
"ITEMKITS","Item de kits","Item de kits","","",7.00,0,0,F,"I",2,"Kits","",0,"",F,F,"","ITK","E","","",""
"ITEMLIQDIARIA","Item de liquidación diaria en liquidación mensual","Item de liquidación diaria en liquidación mensual","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMLIQGENERAL","Item de liquidación mensual","Item de liquidación mensual","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMLOTE","Item lote","Item lote","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"GT","059","B","","",""
"ITEMMAQUINARIACONSUMO","Item consumos de producción","Item consumos de producción","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ITEMMINIMOREPOSICION","Item mínimo de reposición","Item mínimo de reposición","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"B","","B","","",""
"ITEMMODCOSTOPROD","Items de modificación de costos de insumos en producción","Items de modificación de costos de insumos en producción","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","CIP","","","",""
"ITEMMODIFICACIONPRECIOS","Item modificación de precios","Item modificación de precios","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"B","","B","","",""
"ITEMMONEDA","Item del detalle de moneda","Linea detalle moneda","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"B","","B","","",""
"ITEMMONEDASDETARJETA","Items de monedas de tarjetas","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ITEMMOVBANCARIOS","Item de movimientos bancarios","Item de movimientos bancarios","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IMB","B","","",""
"ITEMMOVBANCARIOSTOOL","Item de movimientos bancarios","Item de movimientos bancarios","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ITB","B","","",""
"ITEMMOVSTOCK","Items de movimiento de stock","Items de movimiento de stock","","",7.00,0,0,F,"I",2,"MovStock","",1,"",F,F,"B","","B","","",""
"ITEMNCPENDIENTEPROMOB","Item NC pendientes por promo bancaria","Item modificación del costo de producción","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"C","","","","",""
"ITEMOPERADORASDETARJETA","Items de operadoras de tarjetas","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ITEMORDENDEPAGO","Item orden de pago","","","",0.00,0,0,F,"I",2,"","",1,"",F,F,"","","B","","",""
"ITEMORDENDESERVICIO","Item de órdenes de servicio","Item de órdenes de servicio","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMOTRASDIRECCIONES","Otras direcciones del cliente","Otras direcciones del cliente","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMPAGO","Item de pago","","","",0.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMPAGOVALORES","Items de valores pago","","","",0.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMPAIS","Item de paises","Item de paises","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ITEMPARTICIPANTES","Item de participantes de un kit","Item de participantes de un kit","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IPK","B","","",""
"ITEMPLANDECUOTA","Item de recargos y descuentos de planes de cuotas","Item de recargos y descuentos de planes de cuotas","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","I2T","B","","",""
"ITEMPLANESLAPOS","Items de planes para dispositivo LaPos","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IPL","","","",""
"ITEMPLANESPOSNET","Items de planes para dispositivo Posnet","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IPP","","","",""
"ITEMPLANESSMARTLAPOS","Items de planes para dispositivo smart LaPos","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ISL","","","",""
"ITEMPLATAFORMAS","Item de operación ecommerce","Item de operación ecommerce","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IPT","E","","",""
"ITEMPREPMPICKING","Item preparación de mercadería","Item preparación de mercadería","","",7.00,0,0,F,"i",2,"","",0,"",F,F,"","","","","",""
"ITEMPROMOARTICULOS","Item relacion articulos- promos","Item relacion articulos- promos","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMPROMOCIONES","Item para almacenar las promociones aplicadas","Item para almacenar las promociones aplicadas","","",7.00,0,0,F,"I",2,"Promociones","",0,"",F,F,"","","","","",""
"ITEMRAZONSOCIAL","Razones sociales asociadas al nombre de fantasía","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMRECEFECTIVO","Item arqueo efectivo por denominacion","Item arqueo efectivo por denominacion","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMRECIBO","Detalle de comprobante de recibos","","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"B","","B","","",""
"ITEMREFERENCIAALISTADO","Referencia a listados perzonalizados","Referencia a listados personalizados","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"","","","","",""
"ITEMREGCONCILIABLES","Item de registros conciliables","Item de registros conciliables","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IRC","B","","",""
"ITEMREGCONCILIABLESTOOL","Item de registros conciliables","Item de registros conciliables","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ITC","B","","",""
"ITEMREMITOELEC","Item remito electrónico","Items del remito electrónico","","",0.00,0,0,T,"I",2,"remitoelec","",0,"",F,F,"","","","","",""
"ITEMREMITOS","Item de remitos","Item de remitos","","",7.00,0,0,T,"I",2,"","",0,"",F,F,"","IRM","B","","",""
"ITEMRETENCIONRECIBIDA","Items impuestos del comprobante de retenciones recibidos","Items de impuestos del comprobante de retenciones recibidos","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"","","","","",""
"ITEMRETENCIONRECIBO","Items retenciones de impuestos recibidos en el recibo","Items retenciones recibidas","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"","","","","",""
"ITEMSELECCIONDESPACHO","Item selección de despacho","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMSELECHEQUEAINSERTAR","Item de selección de cheques","Item de selección de cheques","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"","ISC","B","","",""
"ITEMSELECOMPAINSERTAR","Item de selección de comprobantes","Item de selección de comprobantes","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"","ISC","B","","",""
"ITEMSENIAPENDIENTE","Item de seńa pendiente","Seńa pendiente","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"","ISP","B","","",""
"ITEMSENIAS","Items de la entidad seńa","Detalle de seńa","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"B","","B","","",""
"ITEMSERIALPOINT","Items de números de series de lectores","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ISP","","","",""
"ITEMTARJETASCLOVER","Items de tarjetas para dispositivo Clover","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IPC","","","",""
"ITEMTARJETASFISERV","Items de tarjetas para dispositivos FiServ","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ITF","","","",""
"ITEMTARJETASICARD","Items de tarjetas para dispositivo ICard","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ITI","","","",""
"ITEMTARJETASLAPOS","Items de tarjetas para dispositivo LaPos","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ITL","","","",""
"ITEMTARJETASPOSNET","Items de tarjetas para dispositivo Posnet","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IPT","","","",""
"ITEMTARJETASSMARTLAPOS","Items de tarjetas para dispositivo smart LaPos","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","ISL","","","",""
"ITEMTERMINALESLAPOS","Items de terminales smart LaPos","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMTIQUETDECAMBIO","Item comprobante para cambio","Item comprobante para cambio","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"","IKC","","","",""
"ITEMTOTALPORGRUPO","Item total por grupo del arqueo de caja","Item total por grupo del arqueo de caja","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMVALEDECAMBIO","Item de vale de cambio","Item de vale de cambio","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"CBD","VCI","DJN","","",""
"ITEMVALORES","Items de valores","Linea detalle valores","","",7.00,0,0,F,"I",2,"VALORESVENTA","",1,"",F,F,"B","","B","","",""
"ITEMVALORESAENT","Item valores a entregar","","","",7.00,0,0,F,"I",2,"ValoresAEnt","",0,"",F,F,"","","","","",""
"ITEMVALORESCAJA","Items de valores para movimientos de caja","","","",7.00,0,0,F,"I",2,"ValoresFondos","",1,"",F,F,"B","","B","","",""
"ITEMVALORESCOMPRA","Items de valores de compra","Linea detalle valores de compra","","",7.00,0,0,F,"I",2,"VALORESCOMPRA","",1,"",F,F,"B","","B","","",""
"ITEMVALORESCOMPROPAGO","Items de comprobantes de pago","Linea detalle valores de comprobantes de pago","","",7.00,0,0,F,"I",2,"VALORESCOMPRA","",1,"",F,F,"B","","B","","",""
"ITEMVALORESENTRANSITO","Items de valores para movimientos de caja","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMVALORESNCCOMPRA","Items de valores de nota crédito de compra","Linea detalle valores de nota crédito de compra","","",7.00,0,0,F,"I",2,"VALORESCOMPRA","",1,"",F,F,"B","","B","","",""
"ITEMVALORESNDCOMPRA","Items de valores de nota débito compra","Linea detalle valores de nota débito de compra","","",7.00,0,0,F,"I",2,"VALORESCOMPRA","",1,"",F,F,"B","","B","","",""
"ITEMVALOROPEECOM","Item valores operación ecommerce","Item valores operación ecommerce","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"B","","","","",""
"ITEMVEHICULO","Item vehículo","Items de vehículo","","",0.00,0,0,T,"I",2,"","",0,"",F,F,"","","","","",""
"ITEMWEBHOOK","Item webhook","Item de WebHook","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"","IWH","","","",""
"IVASIMPLE","RG 5705/25 IVA simple","RG 5705/25 IVA simple","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTW","ISI","B","","",""
"ImpoAgrupadas","Configuración de importaciones agrupadas","Configuración de importaciones agrupadas","","",7.00,0,0,T,"E",2,"ent_impoexpoagrupadas","",0,"ORGANIZACION",F,F,"TB","IMA","B","","",""
"ImpresionDeEtiqueta","Impresión de etiquetas","Impresión de etiquetas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"DT","IET","B","","",""
"InformacionAdicionalCompVtas","Informacion adicional","Informacion adicional","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","049","B","","",""
"ItemAreasExpo","Item areas exportación","Item areas exportación","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"T","","B","","",""
"ItemAreasImpo","Item areas importación","Item areas importación","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"T","","B","","",""
"ItemAtributosExpo","Item atributos exportación","Item atributos exportación","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"T","","B","","",""
"ItemAtributosImpo","Item atributos importación","Item atributos importación","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"T","","B","","",""
"ItemCAI","Item CAI","Item CAI","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ItemCoincidenciaPicking","Item coincidencias picking","Coincidencias picking","","",7.00,0,0,F,"I",2,"","",2,"",F,F,"","","B","","",""
"ItemComprobantesPicking","Item comprobantes picking","Picking","","",7.00,0,0,F,"I",2,"","",1,"",F,F,"","","B","","",""
"ItemDatosFiscales","Item datos fiscales","Item datos fiscales","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"T","IDF","B","","",""
"ItemDifOriginalPicking","Item diferencias originales","Item diferencias originales","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ItemDiferenciasPicking","Item diferencias picking","Diferencias picking","","",7.00,0,0,F,"I",2,"","",2,"",F,F,"","","B","","",""
"ItemExpoAgrupadas","Item diseńos de exportación agrupados","Item diseńos de exportación agrupados","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"T","","B","","",""
"ItemImpoAgrupadas","Item diseńos de importación agrupados","Item diseńos de importación agrupados","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"T","","B","","",""
"ItemImpuestoCompra","Item impuestos compra","Item impuestos compra","","",7.00,0,0,T,"I",2,"IMPUESTOSCOMPRAS","",0,"",F,F,"","","B","","",""
"ItemImpuestoVentas","Item impuestos de venta","Item impuestos de venta","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ItemInstruccionScript","Item de instrucciones de scripts","","","",7.00,0,0,F,"I",2,"","",0,"ORGANIZACION",F,F,"","","B","","",""
"ItemOkPicking","Item OK Picking","OK Picking","","",7.00,0,0,F,"I",2,"PickingControlados","",3,"",F,F,"","","B","","",""
"ItemPercepciones","Item percepciones cliente","Percepciones cliente","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"ItemPruebaRedondeo","Item de prueba para redondeos","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"T","","B","","",""
"ItemRedondeoCentavos","Item de redondeos por centavos","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"T","","B","","",""
"ItemRedondeoEnteros","Item de redondeos por enteros","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"T","","B","","",""
"ItemRedondeoTabla","Item de redondeos por tabla","","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"T","","B","","",""
"ItemRetenciones","Item retenciones proveedor","Retenciones proveedor","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"Itemaccionesautomaticas","Item acciones automaticas","Item acciones automaticas","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IAA","B","","",""
"Itemareasimpresion","Item areas impresión","Item areas impresión","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"T","","B","","",""
"Itematributosimpresion","Item atributos impresión","Item atributos impresión","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"T","","B","","",""
"Itemdescargacheque","Item descarga de cheques","Item descarga de cheques","","",7.00,0,0,F,"I",2,"DESCARGACHEQUE","",0,"",F,F,"","","B","","",""
"Itemmercentransito","Items de mercadería en tránsito","Items de mercadería en tránsito","","",7.00,0,0,F,"I",2,"MovStock","",1,"",F,F,"","","","","",""
"Itemoperacionesecom","Item de operación ecommerce","Item de operación ecommerce","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IOE","B","","",""
"Itempagospersonalizados","Items de pagos personalizados","Items de pagos personalizados","","",7.00,0,0,F,"I",2,"pagospersonalizados","",0,"",F,F,"","","SIPDJN","","",""
"Itempublicacionecom","Item de publicaciones ecommerce","Item de publicaciones ecommerce","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","IPE","B","","",""
"Itemtalonario","Item talonario","Item talonario","","",7.00,0,0,F,"I",2,"","",0,"",F,F,"","","B","","",""
"Jurisdiccion","Jurisdicciones","Jurisdicciones","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"TB","JUR","B","","",""
"LIMITECONSUMO","Límite de consumos","Límite de consumos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"TBC","LCN","B","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"LINKQRENETIQUETA","Link para impresión de código QR en etiquetas","Código QR en etiquetas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"TBD","LQR","B","","",""
"LIQUIDACIONDETALLER","Liquidación de talleres","Liquidación de talleres","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","LTP","B","","",""
"LIQUIDACIONDIARIA","Liquidación diaria","Liquidación diaria","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","LDT","B","","",""
"LIQUIDACIONMENSUAL","Liquidación mensual","Liquidación mensual","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","LIQ","B","","",""
"LISTADECOSTOSDEPRODUCCION","Listas de costos de producción","Listas de costos de producción","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","LCP","B","","",""
"LISTADEPRECIOS","Listas de precios","Lista de precios","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","005","B","","",""
"LISTADEPRECIOSCALCULADA","Listas de precios definidas por fórmulas","Listas de precios definidas por fórmulas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BT","LPC","B","","07.0001.11720",""
"LISTADOSPERSONALIZADOS","Listados personalizados por el usuario","Listados personalizados","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","LPZ","SUIOPQDGHJKLMN","","",""
"MAILPORLOTE","Envío de comprobantes por email","Envío de comprobantes por email","","",7.00,0,0,T,"E",2,"","",1,"",F,T,"","MFA","B","","",""
"MAQUINARIA","Maquinaria y mano de obra","Maquinaria y mano de obra","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","MQP","B","","",""
"MARCA","Marcas de artículos","Marcas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","MAR","B","","",""
"MATERIAL","Materiales","Materiales","","",7.00,0,0,F,"E",2,"","",1,"",F,F,"BTD","003","B","","",""
"MINIMOREPOSICION","Mínimo de reposición","Mínimo de reposición","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","MIN","B","This.ObtenerNombre() + " - " + transform( This.Numero, "@LZ 99999999" )","06.0003.00001","06.0003.00001"
"MODIFICACIONDECOSTOSDEPRODUCCION","Modificación de costos de producción","Modificación de costos de producción","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","MCP","B","","",""
"MODIFICACIONPRECIOS","Modificación de precios","Modificación de precios","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","040","B","This.ObtenerNombre() + " - " + transform( This.Numero, "@LZ 99999999" )","",""
"MONEDA","Moneda","Moneda","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BT","025","B","","",""
"MONEDAAFIP","Moneda AFIP","Moneda AFIP","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","MAF","B","","",""
"MOTIVO","Tipo de motivos","Motivo","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","030","B","","",""
"MOTIVODATOSADICIONALESCOMPROBANTESA","Motivo en datos adicionales d comprobantes A","Motivo en datos adicionales d comprobantes A","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","MDA","","","",""
"MOTIVODESCARTE","Motivo de descarte","Motivo de descarte","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","MDE","B","","",""
"MOTIVODESCUENTOYDEVOLUCION","Motivos de descuento y devolución","Motivos de descuento y devolución","","",7.00,0,0,T,"E",2,"","",1,"SUCURSAL",F,F,"BT","MDD","B","","",""
"MOVIMIENTOBANCARIO","Movimiento bancario","Movimiento bancario","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","MBC","B","","",""
"MOVIMIENTODECAJA","Movimientos de caja","Movimientos de caja","","",7.00,0,0,F,"E",2,"","",1,"",F,F,"BT","036","B","","06.0004.11383",""
"MOVIMIENTODESTOCK","Movimiento de stock","Movimiento de stock","","",7.00,0,0,T,"E",2,"Ent_ComprobanteMovStock","Comprobante",1,"",T,T,"CBTXD","043","B","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"Memoria","Memoria","Memoria Formulario","","",7.00,0,0,F,"E",2,"","",1,"",F,F,"","MEM","B","","",""
"Mercaderiaentransito","Mercadería en tránsito","Mercadería en tránsito","","",7.00,0,0,T,"E",2,"Ent_ComprobanteMovStock","Comprobante",1,"",T,F,"TXCD","MTR","B","","",""
"NOMBREDEFANTASIA","Nombre de fantasía","Nombres de fantasía","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"D","NFA","B","","",""
"NOMENCLADORARBA","Nomenclador ARBA","Nomenclador ARBA","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BC","NAR","B","","",""
"NOTADECREDITO","Nota de crédito manual de venta","Nota de crédito","","FactTipo = 3",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"BCTXD","020","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOAGRUPADA","Nota de crédito","Nota de crédito","","FactTipo = 55",7.00,0,0,T,"E",2,"Ent_ComprobanteAgrupado","ComprobanteAgrupado",1,"",T,T,"TXD","NAG","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOCOMPRA","Nota de crédito de compra","Nota de crédito de compra","","FactTipo = 10",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasConValores","ComprobanteDeComprasConValores",1,"",T,T,"CTXD","NCC","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"NOTADECREDITODEEXPORTACION","Nota de crédito de exportación de venta","Nota de crédito de exportación","","FactTipo = 48",7.00,0,0,T,"E",2,"Ent_ComprobanteExportacion","ComprobanteDeVentasConValores",1,"",T,T,"BTXD","NCX","B","This.cComprobante +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
