entidad,descripcion,titulo,icono,filtro,version_exe,version_zoo,version_cli,formulario,tipo,version,herencia,kontroler,orden,ubicaciondb,usaguid,centraliza,comportamiento,identificador,modulos,formatodescripcion,versionminimaderecepcion,versionminimadeemision
"NOTADECREDITOELECTRONICA","Nota de crédito electrónica de venta","Nota de crédito electrónica nacional","","FactTipo = 28",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"BCTXD","128","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOELECTRONICADECREDITO","Nota de crédito electrónica MiPyME de venta","Nota de crédito electrónica MiPyME de venta","","FactTipo = 55",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"CTXD","CEM","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOELECTRONICAEXPORTACION","Nota de crédito electrónica exportación de venta","Nota de crédito electrónica exportación","","FactTipo = 35",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoExportacion","ComprobanteElectronicoExportacion",1,"",T,T,"BTXD","NEE","B","Substr(This.cComprobante,1,34) +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITO","Nota de débito manual de venta","Nota de débito","","FactTipo = 4",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"CTXD","021","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOAGRUPADA","Nota de débito","Nota de débito","","FactTipo = 56",7.00,0,0,T,"E",2,"Ent_ComprobanteAgrupado","ComprobanteAgrupado",1,"",T,T,"TXD","XAD","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOCOMPRA","Nota de débito de compra","Nota de débito de compra","","FactTipo = 9",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasConValores","ComprobanteDeComprasConValores",1,"",T,T,"CTXD","NDC","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"NOTADEDEBITODEEXPORTACION","Nota de débito de exportación de venta","Nota de débito de exportación","","FactTipo = 49",7.00,0,0,T,"E",2,"Ent_ComprobanteExportacion","ComprobanteDeVentasConValores",1,"",T,T,"BTXD","NDX","B","This.cComprobante +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOELECTRONICA","Nota de débito electrónica de venta","Nota de débito electrónica nacional","","FactTipo = 29",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"CTXD","129","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOELECTRONICADECREDITO","Nota de débito electrónica MiPyME de venta","Nota de débito electrónica MiPyME de venta","","FactTipo = 56",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"CTXD","DEM","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOELECTRONICAEXPORTACION","Nota de débito electrónica exportación de venta","Nota de débito electrónica exportación","","FactTipo = 36",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoExportacion","ComprobanteElectronicoExportacion",1,"",T,T,"BTXD","DEE","B","This.cComprobante +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NUEVOENBASEA","Nuevo en base a","Nuevo en base a","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"","NBA","B","","",""
"NUEVOENTREGAONLINE","Nuevo Remito de venta en base a Pendientes de entrega","Nuevo Remito de venta en base a Pendientes de entrega","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","NEO","B","","",""
"Numeraciones","Numeraciones","Numeraciones","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"T","047","B","","",""
"OPEECOMENPROCESO","Operaciones eCommerce en proceso","","","",7.00,0,0,F,"E",2,"","",0,"",T,F,"","CY3","B","","",""
"OPERADORADETARJETA","Operadoras de tarjetas","Operadoras de tarjetas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","056","B","","",""
"ORDENDEPAGO","Orden de pago","Orden de pago","","FactTipo = 31",0.00,0,0,T,"E",2,"ENT_COMPROBANTEDECOMPRASCONVALORES","ComprobanteDeComprasConValores",1,"",T,T,"BTXD","ODP","B","","",""
"ORDENDESERVICIO","Orden de servicio","Orden de servicio","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","ODS","B","","",""
"ORIGENDEDATOS","Origenes de datos","Origenes de datos","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTW","027","B","","",""
"Operacionecommerce","Operaciones ecommerce","Operaciones ecommerce","","",7.00,0,0,T,"E",2,"","Comprobante",0,"",T,F,"D","OEC","B","","",""
"PAGO","Pago","Pago","","FactTipo = 37",7.00,0,0,T,"E",2,"","",0,"",T,T,"CTXD","PAG","B","","",""
"PAISAFIP","Pais AFIP","Pais AFIP","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","PAF","B","","",""
"PAISES","Paises","Paises","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BT","045","B","","",""
"PASAJEDESTOCK","Pasaje de stock","Pasaje de stock","","",7.00,0,0,T,"E",2,"","",0,"",T,F,"BD","PST","B","","",""
"PEDIDO","Pedido de venta","Pedido","","FactTipo = 23",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",1,"",T,T,"CTXD","PED","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"PEDIDODECOMPRA","Pedido de compra","Pedido de compra","","FactTipo = 38",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"BTXD","PCO","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"PERCEPCION","Percepciones","Percepciones","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"","050","B","","",""
"PERSONALIZACIONDEENTIDADES","Personalización de entidades","Personalización de entidades","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"","PEN","B","","",""
"PLANDECUENTAS","Plan de cuentas contables","Plan de cuentas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"D","CTA","B","","",""
"POOLDECLASE","Pool de clase","Pool de clase","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"W","POO","SUIOPTQDGHJKLMWN","","",""
"POS","Dispositivos POS","Dispositivos POS","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"B","POS","B","","",""
"PRECIODEARTICULO","Precios de artículos","Precio de articulo","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"BT","018","B","This.cDescripcionComprobante","",""
"PRESUPUESTO","Presupuesto de venta","Presupuesto","","FactTipo = 25",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",1,"",T,T,"CTXD","PRE","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"PRESUPUESTODECOMPRA","Presupuesto de compra","Presupuesto de compra","","FactTipo = 30",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"BTXD","PDC","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"PROCESARNCPENDIENTEPROMOBANCO","Herramienta de generación de NC por promociones bancarias","Herramienta de generación de notas de crédito pendientes por promociones bancarias","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","PCB","B","","",""
"PROCESOPRODUCCION","Procesos de producción","Procesos de producción","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","PRP","B","","",""
"PROMOCION","Promociones","Promociones","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BD","PR0","B","","",""
"PROPIEDADESLISTADOS","Propiedades listados","Propiedades avanzadas en listados","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"","PLI","B","","",""
"PROVEEDOR","Proveedores","Proveedores","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","002","B","","",""
"PROVINCIA","Provincias","Provincias","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BT","013","B","","",""
"Padroniibb","Padron IIBB","Padrón I.I.B.B.","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"","IIB","","","",""
"Picking","Picking","Picking","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"D","PIK","B","","",""
"Precargaetiart","Pre-carga para impresión de etiquetas de artículos","Pre-carga para impresión de etiquetas de artículos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BT","PET","B","","",""
"PreparacionDeMercaderia","Preparación de mercadería","Preparación de mercadería","","FactTipo = 57",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",0,"",T,T,"CBTXD","PRM","B","This.ObtenerNombre() + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"Puntosdeventa","Puntos de venta para los comprobantes manuales","Diferenciación de puntos de venta por comprobante","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","PVT","B","","",""
"RAZONSOCIAL","Razón social","Razón social","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","RAZ","B","","",""
"RECIBO","Recibo","Recibo","","FactTipo = 13",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"TXDC","054","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"REGIMENIMPOSITIVO","Régimen impositivo","Régimen impositivo","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","REG","B","","",""
"REGISTRODEACTIVIDAD","Registros de actividad","Registros de actividad","","",7.00,0,0,F,"E",2,"","",0,"SUCURSAL",F,F,"","ACT","B","","",""
"REGISTRODEACTIVIDADDET","Detalle de contexto del registros de actividad","Detalle de contexto del registros de actividad","","",7.00,0,0,F,"E",2,"","",0,"SUCURSAL",F,F,"","ACD","B","","",""
"REGISTRODEBAJA","Registro de baja","Registro de baja","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"","RBL","B","","",""
"REGISTRODECUENTA","Registro conciliables","Registro conciliables","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","RCT","B","","",""
"REGISTRODEMANTENIMIENTO","Registro de mantenimiento del sistema","Registro de mantenimiento del sistema","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"C","RAM","B","","",""
"REGISTRODESALUDSERVIDORDEDATOS","Registros de salud del servidor de base de datos","Registros de salud del servidor de base de datos","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","SQL","SUIOPQDGHJKLMN","","",""
"REGISTROLIQUIDACIONCONSIGNACIONES","Registros de liquidación de consignaciones","Registros de liquidación de consignaciones","","",7.00,0,0,F,"E",2,"","",0,"SUCURSAL",F,F,"","RLC","","","",""
"REGLASTRANSFERENCIAS","Reglas para la recepción de transferencias","Reglas de transferencias","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"B","RTR","B","","",""
"REMITO","Remito de venta","Remito","","FactTipo = 11",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",1,"",T,T,"CTXD","032","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"REMITODECOMPRA","Remito de compra","Remito de compra","","FactTipo = 41",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"CTXD","RCO","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"REMITOELECTRONICO","Remito electrónico","Remito electrónico","","",0.00,0,0,T,"E",2,"","",0,"",F,F,"","REL","B","","",""
"REPORTEAUDITORIACIERREZ","Reporte de auditoría de cierre  Z","Reporte de auditoría de cierre Z","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","ACZ","B","","",""
"REPORTEELECTRONICO","Descarga de reportes electrónicos R.G. 3561/13","Descarga de reportes electrónicos RG 3561/13","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","RPE","B","","",""
"REQUERIMIENTODECOMPRA","Requerimiento de compra","Requerimiento de compra","","FactTipo = 40",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"BTXD","RDC","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"RETIRODEEFECTIVO","Retiro de efectivo en caja","Retiro de efectivo","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"T","RDE","B","","",""
"RUBROPRODUCCION","Rubro de producción","Rubro de producción","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"","RBP","B","","",""
"RedondeoDePrecios","Redondeo de precios","Redondeo de precios","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"T","RED","B","","",""
"SALTODECAMPO","Comportamiento de atributos","Comportamiento de atributos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SDC","B","","",""
"SELECCHEQUETERCEROS","Filtros para selección múltiple de cheques de terceros","Filtros para selección múltiple de cheques de terceros","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCT","B","","",""
"SELECCIONBASESARCHIVADAS","Selecciones de bases de datos archivadas","Selecciones de bases de datos archivadas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"t","SBA","B","","",""
"SELECCIONCOMPROBANTEASOCIADO","Selección comprobante asociado","Selección comprobante asociado","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCA","B","","",""
"SELECCIONDESPACHO","Selección de despacho de importación","Selección de despacho de importación","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SDD","B","","",""
"SELECCIONOPERACIONECOMMERCE","Selección de operaciones ecommerce","Selección de operaciones ecommerce","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SOP","B","","",""
"SELECCIONORDENDESERVICIO","Seleccion de órdenes de servicio","Seleccion de órdenes de servicio","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SOS","B","","",""
"SELECCIONPARAINSERTAR","Selecciones de entidades","Selección de entidades","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"T","SEI","B","","",""
"SELECHEQUEAINSERTAR","Selección de cheques","Selección de cheques","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCH","B","","",""
"SELECOMPAINSERTAR","Selección de comprobantes","Selección de comprobantes","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCI","B","","",""
"SENIA","Seńa","Seńa","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"CX","SEN","B","This.ObtenerNombre()","",""
"SENIAPENDIENTE","Seńa pendiente","Seleccione seńas pendientes","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SEP","B","","",""
"SERVICIOREST","Servicio REST","Servicio REST","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"B","RST","B","","",""
"SITUACIONFISCAL","Situación fiscal","Situación fiscal","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","STF","","","",""
"SOLICITUDDECOMPRA","Solicitud de compra","Solicitud de compra","","FactTipo = 39",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"BTXD","SOC","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"STOCKARTICULOS","Stock de artículos","Stock de artículos","","",7.00,0,0,F,"E",2,"Ent_stock","",1,"",F,F,"B","024","B","this.DescripcionComprobante","",""
"STOCKCOMBINACION","Stock combinacion","Stock combinacion","","",7.00,0,0,F,"E",2,"Ent_stock","",0,"",F,F,"","012","B","this.DescripcionComprobante","",""
"SUCURSAL","Sucursales","Sucursales","","",7.00,0,0,T,"E",2,"","",1,"ORGANIZACION",F,F,"BTD","016","B","","",""
"SUCURSALBANCARIA","Sucursal bancaria","Sucursal bancaria","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","131","B","","",""
"Script","Scripts de ejecución","Scripts de ejecución","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"T","SCR","B","","",""
"Selecciondisenoimportacion","Selección de diseńo de importación","Selección de diseńo de importación","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"T","SDO","B","","",""
"Selecciondisenoimpresion","Selección diseńo de salida","Selección diseńo de salida","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"T","SDI","B","","",""
"TALLER","Talleres de producción","Talleres","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","TLL","B","","",""
"TICKETFACTURA","Factura fiscal de venta","Comprobante fiscal factura","","FactTipo = 2",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"CTXD","019","B","This.cComprobante + " " +This.Letra+" "+transform(This.PuntoDeVenta,"@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" ) + iif(!empty(This.Secuencia)," Sec:" + This.Secuencia , "" )","06.0004.11383",""
"TICKETNOTADECREDITO","Nota de crédito fiscal de venta","Comprobante fiscal nota de crédito","","FactTipo = 5",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"CTXD","022","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" ) + iif(!empty(This.Secuencia)," Sec:" + This.Secuencia , "" )","06.0004.11383",""
"TICKETNOTADEDEBITO","Nota de débito fiscal de venta","Comprobante fiscal nota de débito","","FactTipo = 6",7.00,0,0,T,"E",2,"Ent_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"CTXD","023","B","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" ) + iif(!empty(This.Secuencia)," Sec:" + This.Secuencia , "" )","06.0004.11383",""
"TIDiferenciasDeInventario","Diferencias de inventario","Diferencia de inventario","","",7.00,0,0,T,"E",2,"","",2,"",T,F,"","TIN","B","","",""
"TIDiferenciasDeInventarioDetalle","Detalle de diferencias de inventario","Detalle de diferencias de inventario","","",7.00,0,0,T,"E",2,"","",3,"",F,F,"B","TID","B","","",""
"TIInventarioACont","Inventario a controlar","Inventario a controlar","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"D","TIT","B","","",""
"TIInventarioAContDetalle","Detalle de inventario a controlar","Inventario a controlar detalle","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"","ITD","B","","",""
"TIInventarioFisico","Inventario físico","Inventario físico","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"D","TIF","B","","",""
"TIInventarioFisicoDetalle","Detalle de inventario físico","Inventario físico detalle","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","FIT","B","","",""
"TIInventarioFisicoDetalleTmp","Detalle de inventario físico temporal","Detalles de inventarios físicos temporal","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"","FTT","I","","",""
"TIPIFICACIONPRODUCCION1","Tipificación de producción 1","Tipificación de producción 1","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"","TP1","B","","",""
"TIPIFICACIONPRODUCCION2","Tipificación de producción 2","Tipificación de producción 2","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"","TP2","B","","",""
"TIPOCLIENTE","Tipos de clientes","Tipos de clientes","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","TCL","B","","",""
"TIPODECOMPROBANTEDECOMPRA","Tipo de comprobante de compra","Tipo de comprobante","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","TCC","B","","",""
"TIPODEDIRECCION","Tipos de dirección","Tipos de dirección","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","TDD","B","","",""
"TIPODEOPERACIONAFIP","Tipos de operación","Tipos de operación","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"BCD","TOA","B","","",""
"TIPODEORDEN","Tipo de orden","Tipo de orden","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","TDO","B","","",""
"TIPOIMPUESTO","Tipos de impuesto","Tipos de impuesto","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BT","TIM","B","","",""
"TIQUETDECAMBIO","Comprobante para cambio","Comprobante para cambio","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"D","TDC","SUIOPTQDGHJKLMN","","",""
"TRANSFERENCIAENTRECUENTAS","Transferencia entre cuentas bancarias","Transferencia entre cuentas bancarias","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"D","TEC","B","","",""
"TRANSPORTISTA","Transportistas","Transportistas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","TRA","B","","",""
"TRATAMIENTOCOMPROBANTES","Tratamiento de comprobantes fiscales","Tratamiento de comprobantes fiscales","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","TCO","B","","",""
"Talonario","Talonario","Talonario","","",0.00,0,0,T,"E",2,"","",0,"",F,F,"T","046","B","","",""
"TipoArchivoExportacion","Tipo de archivo de exportación","Tipo de archivo de exportación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","THE","B","","",""
"TipoArchivoImportacion","Tipo de archivo de importación","Tipo de archivo de importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","THI","B","","",""
"TipoAreaExportacion","Tipos de área para exportación/importación","Tipos de área para exportación/importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","TAE","B","","",""
"TipoAtributosExportacion","Tipo de atributo para exportación/importación","Tipo de atributo para exportación/importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","TBE","B","","",""
"TipoRegistroExportacion","Tipo de registro de exportación/importación","Tipo de registro de exportación/importación","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"B","TRE","B","","",""
"Tipoareaimpresion","Tipo de área de impresión","Tipo de área de impresión","","",7.00,0,0,F,"E",2,"","",1,"",F,F,"TB","ARE","B","","",""
"Tipoatributoimpresion","Tipo de atributo de impresión","Tipo de atributo de impresión","","",7.00,0,0,F,"E",2,"","",1,"",F,F,"TB","ATR","B","","",""
"UNIDADDEMEDIDAAFIP","Unidad de medida AFIP","Unidades de medida AFIP","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BC","EUM","B","","",""
"UnidadDeMedida","Unidad de medida","Unidades de medida","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BC","UDM","B","","",""
"UnidadDeMedidaARBA","Unidad de medida ARBA","Unidades de medida ARBA","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BC","UMA","B","","",""
"VALOR","Valores","Valores","","clcod != ''",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","006","B","","",""
"VALORESENTRANSITO","Valores en tránsito","Valores en tránsito","","",7.00,0,0,T,"E",2,"","",1,"",T,F,"TXBCD","VTR","B","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"VENDEDOR","Vendedores","Vendedores","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","007","B","","",""
"VENDEDORENCOMPROBANTE","Vendedor","Vendedor","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","VEC","B","","",""
"ValeDeCambio","Vale de cambio - GiftCard","Vale de cambio - GiftCard","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","VCB","B","","",""
"WEBHOOK","Servicio Webhook","Servicio Webhook","","",7.00,0,0,T,"E",2,"","",1,"ORGANIZACION",F,F,"BTD","WHK","B","","",""
"ZUDESCARGALAN","Actualizaciones para servidor de red","Actualizaciones para servidor de red","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"","LAN","B","","",""
